Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_3_T1_1 Spectral Count	ALS_3_T2_2 Spectral Count	ALS_3_T3_3 Spectral Count	ALS_3_T4_4 Spectral Count	ALS_3_T1_1 Unique Spectral Count	ALS_3_T2_2 Unique Spectral Count	ALS_3_T3_3 Unique Spectral Count	ALS_3_T4_4 Unique Spectral Count	ALS_3_T1_1 Total Spectral Count	ALS_3_T2_2 Total Spectral Count	ALS_3_T3_3 Total Spectral Count	ALS_3_T4_4 Total Spectral Count	ALS_3_T1_1 Intensity	ALS_3_T2_2 Intensity	ALS_3_T3_3 Intensity	ALS_3_T4_4 Intensity	ALS_3_T1_1 MaxLFQ Intensity	ALS_3_T2_2 MaxLFQ Intensity	ALS_3_T3_3 MaxLFQ Intensity	ALS_3_T4_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q96PX8|SLIK1_HUMAN	Q96PX8	SLIK1_HUMAN	SLITRK1	696	Homo sapiens	1:Experimental evidence at protein level	SLIT and NTRK-like protein 1	1.0	0.9986	2	5	5	5	0	2	1	2	0	2	1	2	0	2	1	2	3045328.5	2550700.2	3002515.5	2854301.0	1654196.8	1386658.9	1620176.2	1544200.4	
sp|Q96S96|PEBP4_HUMAN	Q96S96	PEBP4_HUMAN	PEBP4	227	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylethanolamine-binding protein 4	1.0	0.999	6	21	21	21	5	7	3	6	5	7	3	6	5	7	3	6	9601337.0	8930949.0	1.1084883E7	8481632.0	4305379.5	4694496.5	3750876.2	4516397.0	
sp|Q99435|NELL2_HUMAN	Q99435	NELL2_HUMAN	NELL2	816	Homo sapiens	1:Experimental evidence at protein level	Protein kinase C-binding protein NELL2	1.0	0.999	8	27	27	27	7	7	5	8	7	7	5	8	7	7	5	8	2.0840318E7	1.8612046E7	2.8018034E7	1.985955E7	8585839.0	8285019.5	1.0384761E7	8248528.0	
sp|Q99497|PARK7_HUMAN	Q99497	PARK7_HUMAN	PARK7	189	Homo sapiens	1:Experimental evidence at protein level	Parkinson disease protein 7	0.9997	0.9899	2	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1654985.0	1323424.0	2259903.5	1311425.0	907706.25	725120.6	1214183.9	716983.6	
sp|Q99523|SORT_HUMAN	Q99523	SORT_HUMAN	SORT1	831	Homo sapiens	1:Experimental evidence at protein level	Sortilin	0.9582	0.9984	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	1056353.5	1008878.4	1068082.0	1200056.0	0.0	0.0	0.0	0.0	
sp|Q99574|NEUS_HUMAN	Q99574	NEUS_HUMAN	SERPINI1	410	Homo sapiens	1:Experimental evidence at protein level	Neuroserpin	0.6584	0.9817	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q99674|CGRE1_HUMAN	Q99674	CGRE1_HUMAN	CGREF1	318	Homo sapiens	1:Experimental evidence at protein level	Cell growth regulator with EF hand domain protein 1	0.9721	0.999	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	495483.8	582651.8	472289.78	666610.06	0.0	0.0	0.0	0.0	
sp|Q99969|RARR2_HUMAN	Q99969	RARR2_HUMAN	RARRES2	163	Homo sapiens	1:Experimental evidence at protein level	Retinoic acid receptor responder protein 2	1.0	0.9988	1	5	5	5	1	2	1	1	1	2	1	1	1	2	1	1	1290662.2	907226.5	932221.75	1070105.5	0.0	0.0	0.0	0.0	
sp|Q99983|OMD_HUMAN	Q99983	OMD_HUMAN	OMD	421	Homo sapiens	1:Experimental evidence at protein level	Osteomodulin	1.0	0.9922	3	5	5	5	1	3	1	0	1	3	1	0	1	3	1	0	1939426.1	4102816.0	2596093.2	761342.4	775624.44	1640428.1	1071837.0	424745.72	
sp|Q9BQ16|TICN3_HUMAN	Q9BQ16	TICN3_HUMAN	SPOCK3	436	Homo sapiens	1:Experimental evidence at protein level	Testican-3	0.9482	0.998	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	846013.8	1071544.9	1067549.6	1154091.8	0.0	0.0	0.0	0.0	
sp|Q9BQT9|CSTN3_HUMAN	Q9BQT9	CSTN3_HUMAN	CLSTN3	956	Homo sapiens	1:Experimental evidence at protein level	Calsyntenin-3	1.0	0.999	2	10	10	10	3	3	2	2	3	3	2	2	3	3	2	2	6593717.0	9084179.0	5195303.0	9766185.0	3476602.5	4494542.0	2718101.0	4696127.0	
sp|Q9BRK5|CAB45_HUMAN	Q9BRK5	CAB45_HUMAN	SDF4	362	Homo sapiens	1:Experimental evidence at protein level	45 kDa calcium-binding protein	0.9594	0.9985	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1993594.4	1456317.6	1665838.6	1552675.4	0.0	0.0	0.0	0.0	
sp|Q9BTY2|FUCO2_HUMAN	Q9BTY2	FUCO2_HUMAN	FUCA2	467	Homo sapiens	1:Experimental evidence at protein level	Plasma alpha-L-fucosidase	1.0	0.999	5	12	12	12	4	1	5	2	4	1	5	2	4	1	5	2	2616914.0	2301221.0	2480574.0	2646923.5	1081214.4	973226.75	1148778.6	1135511.6	
sp|Q9BY67|CADM1_HUMAN	Q9BY67	CADM1_HUMAN	CADM1	442	Homo sapiens	1:Experimental evidence at protein level	Cell adhesion molecule 1	1.0	0.999	2	10	10	10	4	2	2	2	4	2	2	2	4	2	2	2	5413755.0	3599112.8	4194953.5	3545899.0	2226039.8	1588356.2	1781238.1	1584713.0	
sp|Q9BYH1|SE6L1_HUMAN	Q9BYH1	SE6L1_HUMAN	SEZ6L	1024	Homo sapiens	1:Experimental evidence at protein level	Seizure 6-like protein	1.0	0.9989	4	10	10	10	3	2	3	2	3	2	3	2	3	2	3	2	3910550.2	3815055.2	3653281.5	3676864.5	1557254.4	1517884.2	1623877.0	1617227.6	
sp|Q9BZC7|ABCA2_HUMAN	Q9BZC7	ABCA2_HUMAN	ABCA2	2435	Homo sapiens	1:Experimental evidence at protein level	ATP-binding cassette sub-family A member 2	0.5773	0.9744	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	372508.44	405720.44	454805.66	599376.25	0.0	0.0	0.0	0.0	
sp|Q9BZR6|RTN4R_HUMAN	Q9BZR6	RTN4R_HUMAN	RTN4R	473	Homo sapiens	1:Experimental evidence at protein level	Reticulon-4 receptor	1.0	0.999	4	11	11	11	4	3	2	2	4	3	2	2	4	3	2	2	1748102.8	1959104.6	1609561.5	1893434.2	751685.8	855865.5	697299.56	896543.1	
sp|Q9C0A0|CNTP4_HUMAN	Q9C0A0	CNTP4_HUMAN	CNTNAP4	1308	Homo sapiens	1:Experimental evidence at protein level	Contactin-associated protein-like 4	1.0	0.9989	6	13	12	13	5	2	3	3	4	2	3	3	5	2	3	3	2023043.1	1996212.0	2296766.8	2002290.9	898005.44	918175.44	870152.44	903548.9	
sp|Q9GZM5|YIPF3_HUMAN	Q9GZM5	YIPF3_HUMAN	YIPF3	350	Homo sapiens	1:Experimental evidence at protein level	Protein YIPF3	1.0	0.996	1	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	4607025.0	4723461.5	5504175.0	4564795.5	2590318.2	2679254.2	3055259.0	2562504.0	
sp|Q9H0Q3|FXYD6_HUMAN	Q9H0Q3	FXYD6_HUMAN	FXYD6	95	Homo sapiens	1:Experimental evidence at protein level	FXYD domain-containing ion transport regulator 6	0.9687	0.9988	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	647518.3	1344061.5	976147.4	0.0	0.0	0.0	0.0	0.0	
sp|Q9H1Z8|AUGN_HUMAN	Q9H1Z8	AUGN_HUMAN	ECRG4	148	Homo sapiens	1:Experimental evidence at protein level	Augurin	0.5061	0.9661	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1.3502645E7	1.2374365E7	1.4859564E7	1.2802864E7	0.0	0.0	0.0	0.0	
sp|Q9H2A7|CXL16_HUMAN	Q9H2A7	CXL16_HUMAN	CXCL16	254	Homo sapiens	1:Experimental evidence at protein level	C-X-C motif chemokine 16	0.9596	0.9985	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1087954.1	1178118.8	922386.44	1196822.0	0.0	0.0	0.0	0.0	
sp|Q9H3G5|CPVL_HUMAN	Q9H3G5	CPVL_HUMAN	CPVL	476	Homo sapiens	1:Experimental evidence at protein level	Probable serine carboxypeptidase CPVL	1.0	0.9989	6	13	13	13	5	4	2	2	5	4	2	2	5	4	2	2	3186873.0	3206043.2	3253380.5	2949603.0	1365072.6	1271137.6	1443423.2	1214492.1	
sp|Q9H706|GARE1_HUMAN	Q9H706	GARE1_HUMAN	GAREM1	876	Homo sapiens	1:Experimental evidence at protein level	GRB2-associated and regulator of MAPK protein 1	0.559	0.9724	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	727590.4	0.0	837707.3	249738.22	0.0	0.0	0.0	0.0	
sp|Q9H8J5|MANS1_HUMAN	Q9H8J5	MANS1_HUMAN	MANSC1	431	Homo sapiens	1:Experimental evidence at protein level	MANSC domain-containing protein 1	1.0	0.9985	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	380475.7	433947.44	405417.34	445093.8	0.0	0.0	0.0	0.0	
sp|Q9H8L6|MMRN2_HUMAN	Q9H8L6	MMRN2_HUMAN	MMRN2	949	Homo sapiens	1:Experimental evidence at protein level	Multimerin-2	1.0	0.9983	2	5	5	5	1	1	2	1	1	1	2	1	1	1	2	1	822326.25	670638.06	731515.0	775268.44	0.0	0.0	0.0	0.0	
sp|Q9HAR2|AGRL3_HUMAN	Q9HAR2	AGRL3_HUMAN	ADGRL3	1447	Homo sapiens	1:Experimental evidence at protein level	Adhesion G protein-coupled receptor L3	0.966	0.9987	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	489595.0	343694.06	519222.06	374376.56	0.0	0.0	0.0	0.0	
sp|Q9HAT2|SIAE_HUMAN	Q9HAT2	SIAE_HUMAN	SIAE	523	Homo sapiens	1:Experimental evidence at protein level	Sialate O-acetylesterase	1.0	0.9983	3	5	5	5	0	1	2	2	0	1	2	2	0	1	2	2	3538918.2	4340394.0	3078871.0	4319951.5	1322468.8	1775496.4	1371649.5	1628868.2	
sp|Q9HCU4|CELR2_HUMAN	Q9HCU4	CELR2_HUMAN	CELSR2	2923	Homo sapiens	1:Experimental evidence at protein level	Cadherin EGF LAG seven-pass G-type receptor 2	1.0	0.9985	2	5	5	5	2	1	2	0	2	1	2	0	2	1	2	0	1614461.8	1250237.1	1194832.1	1277762.4	840891.75	717535.7	682595.56	733316.4	
sp|Q9NPD7|NRN1_HUMAN	Q9NPD7	NRN1_HUMAN	NRN1	142	Homo sapiens	1:Experimental evidence at protein level	Neuritin	1.0	0.9987	1	7	7	7	2	2	2	1	2	2	2	1	2	2	2	1	1929461.0	2677505.5	2171120.2	1845017.5	1167045.6	1568428.0	1318873.4	1071530.5	
sp|Q9NPR2|SEM4B_HUMAN	Q9NPR2	SEM4B_HUMAN	SEMA4B	837	Homo sapiens	1:Experimental evidence at protein level	Semaphorin-4B	1.0	0.9971	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	1493555.5	248115.48	1185242.8	618548.2	929612.1	0.0	786684.94	412646.56	
sp|Q9NQ79|CRAC1_HUMAN	Q9NQ79	CRAC1_HUMAN	CRTAC1	661	Homo sapiens	1:Experimental evidence at protein level	Cartilage acidic protein 1	1.0	0.999	14	51	51	51	14	13	11	13	14	13	11	13	14	13	11	13	1.1208144E7	2.1804624E7	1.16012E7	8760504.0	7068356.5	7019663.5	7056769.5	6597262.5	
sp|Q9NQX5|NPDC1_HUMAN	Q9NQX5	NPDC1_HUMAN	NPDC1	325	Homo sapiens	1:Experimental evidence at protein level	Neural proliferation differentiation and control protein 1	0.972	0.999	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	2475203.5	1533486.4	1952144.4	1498443.0	0.0	0.0	0.0	0.0	
sp|Q9NRN5|OLFL3_HUMAN	Q9NRN5	OLFL3_HUMAN	OLFML3	406	Homo sapiens	1:Experimental evidence at protein level	Olfactomedin-like protein 3	1.0	0.9968	3	6	6	6	2	2	1	1	2	2	1	1	2	2	1	1	1528458.1	1570628.9	1794979.8	1074894.4	555649.3	676042.3	752969.1	663193.3	
sp|Q9NRR1|CYTL1_HUMAN	Q9NRR1	CYTL1_HUMAN	CYTL1	136	Homo sapiens	1:Experimental evidence at protein level	Cytokine-like protein 1	0.4252	0.9537	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	532883.44	0.0	455856.66	0.0	0.0	0.0	0.0	0.0	
sp|Q9NS98|SEM3G_HUMAN	Q9NS98	SEM3G_HUMAN	SEMA3G	782	Homo sapiens	1:Experimental evidence at protein level	Semaphorin-3G	1.0	0.9912	3	4	4	4	3	0	1	0	3	0	1	0	3	0	1	0	1099224.5	1103379.6	1195887.6	1394341.5	666531.56	676172.56	716698.5	840716.44	
sp|Q9NT99|LRC4B_HUMAN	Q9NT99	LRC4B_HUMAN	LRRC4B	713	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich repeat-containing protein 4B	1.0	0.999	10	23	23	23	9	4	5	5	9	4	5	5	9	4	5	5	6012692.0	3457265.0	7151930.0	3673649.2	2345829.2	1761729.5	2454610.5	1650228.4	
sp|Q9NX62|IMPA3_HUMAN	Q9NX62	IMPA3_HUMAN	BPNT2	359	Homo sapiens	1:Experimental evidence at protein level	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase	1.0	0.9954	3	5	5	5	2	1	2	0	2	1	2	0	2	1	2	0	2243492.5	1390632.0	2280296.5	1499565.6	1269165.2	1060257.8	1278075.4	971825.9	
sp|Q9NYQ8|FAT2_HUMAN	Q9NYQ8	FAT2_HUMAN	FAT2	4349	Homo sapiens	1:Experimental evidence at protein level	Protocadherin Fat 2	1.0	0.9989	27	37	37	37	17	3	14	3	17	3	14	3	17	3	14	3	2243241.0	2225303.0	2337576.5	1533871.4	1069830.6	983709.9	1183024.9	1054035.1	
sp|Q9NZ53|PDXL2_HUMAN	Q9NZ53	PDXL2_HUMAN	PODXL2	605	Homo sapiens	1:Experimental evidence at protein level	Podocalyxin-like protein 2	0.9564	0.9984	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	542146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9P0K1|ADA22_HUMAN	Q9P0K1	ADA22_HUMAN	ADAM22	906	Homo sapiens	1:Experimental evidence at protein level	Disintegrin and metalloproteinase domain-containing protein 22	1.0	0.9977	3	8	8	8	3	1	2	2	3	1	2	2	3	1	2	2	4000231.8	3247877.8	4779758.0	4480294.0	3353445.8	2888846.8	4056039.8	3649900.2	
sp|Q9P121|NTRI_HUMAN	Q9P121	NTRI_HUMAN	NTM	344	Homo sapiens	1:Experimental evidence at protein level	Neurotrimin	1.0	0.999	7	13	13	22	4	3	2	4	4	3	2	4	6	6	4	6	1.8815296E7	1.7904136E7	2.04691E7	1.7952988E7	8148274.0	7510079.5	8157528.5	7515948.0	
sp|Q9P2S2|NRX2A_HUMAN	Q9P2S2	NRX2A_HUMAN	NRXN2	1712	Homo sapiens	1:Experimental evidence at protein level	Neurexin-2	1.0	0.999	10	20	13	27	6	4	6	4	5	2	4	2	8	6	7	6	9803071.0	5901983.0	6975568.5	5856688.0	3461320.5	3289908.5	3656195.8	3255382.2	
sp|Q9UBP4|DKK3_HUMAN	Q9UBP4	DKK3_HUMAN	DKK3	350	Homo sapiens	1:Experimental evidence at protein level	Dickkopf-related protein 3	1.0	0.999	9	52	52	52	15	12	13	12	15	12	13	12	15	12	13	12	9.4896896E7	9.6520664E7	1.14052064E8	8.5682624E7	3.6219972E7	4.39028E7	3.9837464E7	3.782304E7	
sp|Q9UBQ6|EXTL2_HUMAN	Q9UBQ6	EXTL2_HUMAN	EXTL2	330	Homo sapiens	1:Experimental evidence at protein level	Exostosin-like 2	1.0	0.9983	4	9	9	9	4	1	3	1	4	1	3	1	4	1	3	1	4403366.0	4052468.5	3963948.2	4264866.0	1942421.1	1813229.6	1823935.0	2095512.9	
sp|Q9UBR2|CATZ_HUMAN	Q9UBR2	CATZ_HUMAN	CTSZ	303	Homo sapiens	1:Experimental evidence at protein level	Cathepsin Z	1.0	0.9987	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	2697066.5	2953038.0	2964315.0	3119871.0	1456829.0	1594033.8	1588933.8	1675463.4	
sp|Q9UBX1|CATF_HUMAN	Q9UBX1	CATF_HUMAN	CTSF	484	Homo sapiens	1:Experimental evidence at protein level	Cathepsin F	1.0	0.9974	3	3	3	3	1	0	2	0	1	0	2	0	1	0	2	0	523290.25	1378984.5	1199933.8	433585.6	354418.4	471725.3	462251.5	295410.9	
sp|Q9UBX5|FBLN5_HUMAN	Q9UBX5	FBLN5_HUMAN	FBLN5	448	Homo sapiens	1:Experimental evidence at protein level	Fibulin-5	1.0	0.9947	2	6	6	6	2	2	1	1	2	2	1	1	2	2	1	1	2862243.5	2664205.0	3273681.8	2743688.0	1680799.6	1570421.9	1902064.8	1623854.1	
sp|Q9UGM5|FETUB_HUMAN	Q9UGM5	FETUB_HUMAN	FETUB	382	Homo sapiens	1:Experimental evidence at protein level	Fetuin-B	0.7294	0.9868	1	3	3	3	1	1	1	0	1	1	1	0	1	1	1	0	645945.1	492271.5	491111.62	236225.52	0.0	0.0	0.0	0.0	
sp|Q9UHC6|CNTP2_HUMAN	Q9UHC6	CNTP2_HUMAN	CNTNAP2	1331	Homo sapiens	1:Experimental evidence at protein level	Contactin-associated protein-like 2	0.7248	0.9865	1	2	2	2	1	1	0	0	1	1	0	0	1	1	0	0	621450.25	635680.56	440122.34	790025.6	0.0	0.0	0.0	0.0	
sp|Q9UHG2|PCS1N_HUMAN	Q9UHG2	PCS1N_HUMAN	PCSK1N	260	Homo sapiens	1:Experimental evidence at protein level	ProSAAS	1.0	0.999	7	26	24	26	7	6	7	6	6	6	6	6	7	6	7	6	3.4843752E7	2.2462764E7	2.79679E7	1.7694084E7	1.4651224E7	1.039999E7	1.0164874E7	9294295.0	
sp|Q9UHI8|ATS1_HUMAN	Q9UHI8	ATS1_HUMAN	ADAMTS1	967	Homo sapiens	1:Experimental evidence at protein level	A disintegrin and metalloproteinase with thrombospondin motifs 1	0.9729	0.999	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	2756057.5	2950333.2	855687.3	2007530.1	0.0	0.0	0.0	0.0	
sp|Q9UHL4|DPP2_HUMAN	Q9UHL4	DPP2_HUMAN	DPP7	492	Homo sapiens	1:Experimental evidence at protein level	Dipeptidyl peptidase 2	1.0	0.9983	6	12	12	12	4	3	1	4	4	3	1	4	4	3	1	4	2721951.0	2244700.2	2486011.5	2160587.2	897971.3	959505.1	895987.25	977028.5	
sp|Q9UI40|NCKX2_HUMAN	Q9UI40	NCKX2_HUMAN	SLC24A2	661	Homo sapiens	1:Experimental evidence at protein level	Sodium/potassium/calcium exchanger 2	0.89	0.9956	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	589100.94	638626.7	492550.75	652150.25	0.0	0.0	0.0	0.0	
sp|Q9UJA9|ENPP5_HUMAN	Q9UJA9	ENPP5_HUMAN	ENPP5	477	Homo sapiens	1:Experimental evidence at protein level	Ectonucleotide pyrophosphatase/phosphodiesterase family member 5	0.4858	0.9634	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	285551.0	0.0	261671.44	251630.84	0.0	0.0	0.0	0.0	
sp|Q9UJJ9|GNPTG_HUMAN	Q9UJJ9	GNPTG_HUMAN	GNPTG	305	Homo sapiens	1:Experimental evidence at protein level	N-acetylglucosamine-1-phosphotransferase subunit gamma	0.8874	0.9955	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	4945986.0	4444346.5	5364237.5	349243.28	0.0	0.0	0.0	0.0	
sp|Q9UKB5|AJAP1_HUMAN	Q9UKB5	AJAP1_HUMAN	AJAP1	411	Homo sapiens	1:Experimental evidence at protein level	Adherens junction-associated protein 1	0.5976	0.9764	1	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	505009.72	606606.94	614693.4	669252.7	0.0	0.0	0.0	0.0	
sp|Q9UKU9|ANGL2_HUMAN	Q9UKU9	ANGL2_HUMAN	ANGPTL2	493	Homo sapiens	1:Experimental evidence at protein level	Angiopoietin-related protein 2	0.4815	0.9628	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	183997.48	195765.1	124984.91	171358.92	0.0	0.0	0.0	0.0	
sp|Q9UL62|TRPC5_HUMAN	Q9UL62	TRPC5_HUMAN	TRPC5	973	Homo sapiens	1:Experimental evidence at protein level	Short transient receptor potential channel 5	0.9979	0.9787	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	5.72968E8	5.9952672E8	5.7222944E8	6.5691763E8	0.0	0.0	0.0	0.0	
sp|Q9ULB1|NRX1A_HUMAN	Q9ULB1	NRX1A_HUMAN	NRXN1	1477	Homo sapiens	1:Experimental evidence at protein level	Neurexin-1	1.0	0.999	22	48	27	48	14	11	13	10	8	7	7	5	14	11	13	10	1.2132826E7	1.0060626E7	1.2107662E7	1.0855565E7	4469337.0	4543944.0	4874907.5	4111562.5	
sp|Q9ULF5|S39AA_HUMAN	Q9ULF5	S39AA_HUMAN	SLC39A10	831	Homo sapiens	1:Experimental evidence at protein level	Zinc transporter ZIP10	0.9722	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	831697.44	1199888.2	755191.5	1117796.4	0.0	0.0	0.0	0.0	
sp|Q9ULI3|HEG1_HUMAN	Q9ULI3	HEG1_HUMAN	HEG1	1381	Homo sapiens	1:Experimental evidence at protein level	Protein HEG homolog 1	0.6833	0.9836	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	503183.75	232320.88	243656.83	235958.27	0.0	0.0	0.0	0.0	
sp|Q9UM22|EPDR1_HUMAN	Q9UM22	EPDR1_HUMAN	EPDR1	224	Homo sapiens	1:Experimental evidence at protein level	Mammalian ependymin-related protein 1	1.0	0.9946	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	1186742.0	1235636.9	1290519.0	1497675.5	798271.8	1003203.7	940638.8	1251204.6	
sp|Q9UMF0|ICAM5_HUMAN	Q9UMF0	ICAM5_HUMAN	ICAM5	924	Homo sapiens	1:Experimental evidence at protein level	Intercellular adhesion molecule 5	1.0	0.999	3	5	5	5	3	1	1	0	3	1	1	0	3	1	1	0	1660706.0	1004894.0	1182862.4	1088138.5	656497.56	501092.75	574217.06	499029.34	
sp|Q9UNN8|EPCR_HUMAN	Q9UNN8	EPCR_HUMAN	PROCR	238	Homo sapiens	1:Experimental evidence at protein level	Endothelial protein C receptor	1.0	0.9968	2	3	3	3	2	0	1	0	2	0	1	0	2	0	1	0	1130416.6	536818.8	459955.78	1090491.8	621137.2	0.0	0.0	607817.3	
sp|Q9UPU3|SORC3_HUMAN	Q9UPU3	SORC3_HUMAN	SORCS3	1222	Homo sapiens	1:Experimental evidence at protein level	VPS10 domain-containing receptor SorCS3	1.0	0.9968	1	5	5	5	1	1	1	2	1	1	1	2	1	1	1	2	971369.94	1298272.5	908667.25	1358269.9	566695.2	780882.4	516701.38	820634.4	
sp|Q9UQM7|KCC2A_HUMAN	Q9UQM7	KCC2A_HUMAN	CAMK2A	478	Homo sapiens	1:Experimental evidence at protein level	Calcium/calmodulin-dependent protein kinase type II subunit alpha	0.9077	0.9964	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	777417.9	645423.94	718843.44	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2T3|GUAD_HUMAN	Q9Y2T3	GUAD_HUMAN	GDA	454	Homo sapiens	1:Experimental evidence at protein level	Guanine deaminase	1.0	0.9988	2	3	3	3	2	0	1	0	2	0	1	0	2	0	1	0	1627903.1	384717.4	1335371.1	448780.1	1037061.1	0.0	996841.0	0.0	
sp|Q9Y4C0|NRX3A_HUMAN	Q9Y4C0	NRX3A_HUMAN	NRXN3	1643	Homo sapiens	1:Experimental evidence at protein level	Neurexin-3	1.0	0.999	20	42	18	48	13	10	11	8	6	4	5	3	14	12	12	10	8266050.0	7414698.5	7445949.0	6841386.5	3017945.0	2955893.5	2823073.0	2835159.0	
sp|Q9Y4L1|HYOU1_HUMAN	Q9Y4L1	HYOU1_HUMAN	HYOU1	999	Homo sapiens	1:Experimental evidence at protein level	Hypoxia up-regulated protein 1	0.9997	0.9796	2	3	2	3	2	0	1	0	1	0	1	0	2	0	1	0	1247580.5	452841.16	1218493.8	516158.0	713265.9	0.0	696294.4	0.0	
sp|Q9Y5F6|PCDGM_HUMAN	Q9Y5F6	PCDGM_HUMAN	PCDHGC5	944	Homo sapiens	1:Experimental evidence at protein level	Protocadherin gamma-C5	0.6083	0.9774	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	307002.38	474800.34	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y5Y7|LYVE1_HUMAN	Q9Y5Y7	LYVE1_HUMAN	LYVE1	322	Homo sapiens	1:Experimental evidence at protein level	Lymphatic vessel endothelial hyaluronic acid receptor 1	1.0	0.9975	3	7	7	7	3	1	2	1	3	1	2	1	3	1	2	1	2158149.2	836185.0	2863474.5	690828.4	1205581.8	0.0	1567688.0	0.0	
sp|Q9Y623|MYH4_HUMAN	Q9Y623	MYH4_HUMAN	MYH4	1939	Homo sapiens	1:Experimental evidence at protein level	Myosin-4	1.0	0.999	8	6	6	18	2	1	2	1	2	1	2	1	7	3	7	1	1280634.0	2265538.8	1576760.5	2611514.2	845944.3	1334618.4	1041949.25	1461363.6	
sp|Q9Y646|CBPQ_HUMAN	Q9Y646	CBPQ_HUMAN	CPQ	472	Homo sapiens	1:Experimental evidence at protein level	Carboxypeptidase Q	1.0	0.9987	6	18	18	18	7	4	3	4	7	4	3	4	7	4	3	4	4520875.5	3925795.5	4947913.5	4386016.0	1845929.0	1754857.0	1887900.1	1810964.8	
sp|Q9Y6N7|ROBO1_HUMAN	Q9Y6N7	ROBO1_HUMAN	ROBO1	1651	Homo sapiens	1:Experimental evidence at protein level	Roundabout homolog 1	1.0	0.9813	4	4	3	4	2	0	1	1	2	0	1	0	2	0	1	1	1074701.2	312939.06	1659010.2	935805.94	787619.06	0.0	685032.0	591426.06	
sp|Q9Y6R7|FCGBP_HUMAN	Q9Y6R7	FCGBP_HUMAN	FCGBP	5405	Homo sapiens	1:Experimental evidence at protein level	IgGFc-binding protein	1.0	0.999	3	5	5	5	2	1	2	0	2	1	2	0	2	1	2	0	1332539.2	1125332.8	1497646.2	1404973.4	796500.4	658784.2	907087.7	845905.25	
